primaryName,num_movies,avg_rating
Mye Hoang,3,7.966666666666666
Barbara Junge,11,7.963636363636363
Gerhard Scheumann,5,7.959999999999999
János Gulyás,5,7.959999999999999
Karthik Shaamalan,5,7.959999999999999
S.R. Puttana Kanagal,26,7.957692307692308
Abbas Fahdel,7,7.957142857142857
Andriy Lytvynenko,4,7.95
Nick Rosen,10,7.95
Max Webster,4,7.95
Þorfinnur Guðnason,4,7.95
Nikos Dagiadas,4,7.95
George Massimillo,4,7.95
Bujar Kapexhiu,4,7.95
Eric Daniel Metzgar,4,7.95
Denis Mueller,4,7.95
Paulo Abreu,4,7.95
Albert Xholi,4,7.949999999999999
Ric Burns,6,7.949999999999999
Viktor Gjika,9,7.944444444444445
Shawney Cohen,7,7.942857142857143
Zachary Barr,7,7.942857142857143
Hayao Miyazaki,14,7.942857142857143
Jeremy Herrin,5,7.94
Kerry Asmussen,5,7.94
Gerard Walsh,5,7.94
Jacob Schwarz,5,7.94
Jorge Silva,5,7.94
Peter Rosen,8,7.9375
Catherine McGilvray,3,7.933333333333334
Mami Sunada,3,7.933333333333334
Ali Nassar,3,7.933333333333334
Ros Horin,3,7.933333333333334
Carol Dysinger,3,7.933333333333334
Kartavya Shah,3,7.933333333333334
Emiliano Dante,3,7.933333333333334
Chitraarth,3,7.933333333333334
David Liddell Thorpe,3,7.933333333333334
Ryen W. Thomas,3,7.933333333333334
David Bettencourt,3,7.933333333333334
Darío Doria,3,7.933333333333334
Simon Powell,3,7.933333333333334
Arthur Bradford,3,7.933333333333334
Peter Ettedgui,3,7.933333333333334
Darcy Wittenburg,6,7.933333333333334
Vivien Floris,3,7.933333333333334
Fèlix Colomer Vallès,3,7.933333333333334
Walter Harrich,3,7.933333333333334
Waad Al-Kateab,3,7.933333333333334
Yuliya Kiseleva,3,7.933333333333334
Alisher Uzakov,3,7.933333333333334
Paul Cronin,3,7.933333333333333
Pamela Roberts,3,7.933333333333333
Adrienne Mitchell,3,7.933333333333333
Will Parrinello,3,7.933333333333333
Jeroen Van Velzen,3,7.933333333333333
J. Prada,3,7.933333333333333
Charles Ferguson,3,7.933333333333333
K. Muralikrishna,3,7.933333333333333
Kali Prasad Ghosh,3,7.933333333333333
Raphael Sbarge,3,7.933333333333333
Andrew D. Kaplan,3,7.933333333333333
Yoav Potash,3,7.933333333333333
Paul Wagner,3,7.933333333333333
Janis Lundman,3,7.933333333333333
Tissa Liyanasuriya,3,7.933333333333333
Mike Wilson,3,7.933333333333333
Nimisha Mukerji,3,7.933333333333333
Jorge Caballero Ramos,3,7.933333333333333
Satish Jain,10,7.93
Danae Elon,7,7.928571428571429
Migueltxo Molina,4,7.925000000000001
Ibrahim Muçaj,8,7.925000000000001
Kristaq Mitro,8,7.925000000000001
Wayne Ewing,4,7.925000000000001
Jeff Orlowski-Yang,4,7.925
Bernardo Ruiz,4,7.925
Alexander Nanau,4,7.925
Yvan Patry,4,7.925
Shiraz Henry,4,7.925
Anup Ashok Jagdale,4,7.925
Gonzalo Arijon,4,7.925
Nakeva Bryant,4,7.925
Giorgio Testi,8,7.925
D. Sumana Kittur,4,7.925
Vincent Bataillon,5,7.92
Hasan Qureshi,5,7.92
Miles Long,11,7.918181818181819
Carla Forte,6,7.916666666666667
Taras Khymych,6,7.916666666666667
Ladislav Smoljak,7,7.9142857142857155
Nick Morris,7,7.914285714285714
Jamil Sulong,21,7.914285714285714
Dhiresh Ghosh,8,7.9125000000000005
Scot McFadyen,8,7.9125000000000005
Bhalji Pendharkar,10,7.909999999999999
Morshedul Islam,10,7.909999999999999
K M Rasheduzzaman Rafi,3,7.900000000000001
Anthony L. Fletcher,3,7.900000000000001
Maro Chermayeff,3,7.900000000000001
Elkhan Jafarov,3,7.900000000000001
Francine Strickwerda,3,7.900000000000001
Anwar Jamison,3,7.900000000000001
Michel Fizzano,4,7.9
Martin Himel,5,7.9
Aziz Sattar,10,7.9
John Kinhart,4,7.9
Temur Babluani,4,7.9
Scott Allen Nollen,10,7.9
Dawn Gifford Engle,10,7.9
Niloy Bishwas Kanti,4,7.9
Nikolay Volev,8,7.9
Benjamin Orifici,4,7.9
Bhavin Trivedi,4,7.9
Julia Bacha,4,7.9
Tom Murray,5,7.9
Vincent Moon,8,7.9
Simon Sabela,5,7.9
Anggi Frisca,3,7.8999999999999995
Zanbo Zhang,3,7.8999999999999995
Rosemarie Reed,3,7.8999999999999995
Roman Musheghyan,3,7.8999999999999995
Tarvo Mölder,3,7.8999999999999995
Dimitris Mavrikios,3,7.8999999999999995
Karen Guthrie,3,7.8999999999999995
Jill Campbell,3,7.8999999999999995
Tsering Rhitar Sherpa,3,7.8999999999999995
Jonathan Munby,3,7.8999999999999995
Sandro Dionisio,3,7.8999999999999995
Justin Schein,3,7.8999999999999995
Pia Lenz,3,7.8999999999999995
Elias Pate,3,7.8999999999999995
Bob Connolly,6,7.8999999999999995
Jie Hu,3,7.8999999999999995
Mark McLaughlin,3,7.8999999999999995
Dzintars Dreibergs,3,7.8999999999999995
Ruturaj Dhalgade,3,7.8999999999999995
Lisette Marie Flanary,3,7.8999999999999995
Amit Bhadana,3,7.8999999999999995
Christina Kyi,3,7.8999999999999995
Harris Nizam,3,7.8999999999999995
Diego Gachassin,3,7.8999999999999995
Ari Sihasale,6,7.8999999999999995
Shane Anderson,3,7.8999999999999995
Endre Nagy,3,7.8999999999999995
Michael Pitiot,3,7.8999999999999995
S. Louisa Wei,3,7.8999999999999995
Tal Barda,3,7.8999999999999995
Umesh Vinayak Kulkarni,4,7.8999999999999995
Mervyn Cumming,3,7.8999999999999995
Aww Ratha,3,7.8999999999999995
Nailah Jefferson,3,7.8999999999999995
Brent Triplett,3,7.8999999999999995
Damian Perkins,3,7.8999999999999995
Bret Lowell,3,7.8999999999999995
Marcela Zamora,3,7.8999999999999995
Aaron Cohen,3,7.8999999999999995
Jack Edward Sawyers,3,7.8999999999999995
Bryan Young,3,7.8999999999999995
Girish Karnad,7,7.8999999999999995
Tyrone Jackson,8,7.8875
Ethan H. Minsker,7,7.885714285714286
Satyajit Ray,31,7.883870967741935
Omar Rojik,6,7.883333333333333
Kavi Raz,6,7.883333333333333
Torquil Jones,5,7.880000000000001
David A. Weiner,5,7.88
Renaud Barret,5,7.88
Winfried Junge,14,7.878571428571428
Nassim Abassi,4,7.875
Manish Saini,4,7.875
Alexander Geil,4,7.875
Andrei Tarkovsky,8,7.875
Attila Dargay,4,7.875
Govind Kulkarni,4,7.875
Luc Schaedler,4,7.875
Premanshu Singh,4,7.875
Anil Kulchainiya,4,7.875
Rachid Ferchiou,4,7.875
Aaron Kalantarov,4,7.875
Richard Sénécal,4,7.875
Mercedes Stalenhoef,4,7.875
Jonathan Elihu Klein,4,7.875
Jugal Raja,4,7.875
Andrei Gryazev,4,7.875
Alexandre Alonso,4,7.875
Shambhu Pradhan,4,7.875
Hamid Benamra,4,7.875
Rose Rosenblatt,4,7.875
Marion Lipschutz,4,7.875
Peter Butler,4,7.875
Tauquir Ahmed,7,7.871428571428572
Stefan Paul,7,7.871428571428572
José María Zavala,7,7.871428571428571
Alysa Nahmias,3,7.866666666666667
Darla Rae,6,7.866666666666667
Tim van Beveren,3,7.866666666666667
Varun Narvekar,3,7.866666666666667
Isioma Osaje,3,7.866666666666667
Donatella Baglivo,3,7.866666666666667
Niall McCann,3,7.866666666666667
Owsley Brown,3,7.866666666666667
Helmut Deimel,3,7.866666666666667
P. Nanjundappa,3,7.866666666666667
Anthony Penney,3,7.866666666666667
Alexandra Isles,3,7.866666666666667
Cornel Mihalache,3,7.866666666666667
Ian Cranston,6,7.866666666666667
Bryce Schlamp,3,7.866666666666667
Thop Nazareno,3,7.866666666666667
Edward B. Sherman,3,7.866666666666667
Mahadi J. Murat,3,7.866666666666667
Ethan Michaels,6,7.866666666666667
Narayana B.S.,3,7.866666666666667
Anuruddha Jayasingha,3,7.866666666666667
Sarah Moshman,3,7.866666666666667
Avigail Sperber,3,7.866666666666667
Tomoyuki Itamura,3,7.866666666666667
Nabin Subba,3,7.866666666666667
Marcus Viner,3,7.866666666666667
Chris James Thompson,3,7.866666666666667
Thanesh Perrabu,3,7.866666666666667
Gowtam Tinnanuri,3,7.866666666666667
Chia-Chun Huang,3,7.866666666666667
Lorenzo DeStefano,3,7.866666666666667
Jaideep Varma,3,7.866666666666667
Amy Miller,6,7.866666666666667
Daniel McCabe,3,7.866666666666667
Neil Diamond,3,7.866666666666667
Julian Napier,3,7.866666666666667
Tharun Moorthy,3,7.866666666666667
Paresh Mokashi,6,7.866666666666667
Yannis Youlountas,3,7.866666666666667
Nilesh Maniyar,3,7.866666666666666
Charlie Spickler,3,7.866666666666666
Leandro Bartoletti,5,7.860000000000001
Filip Christensen,5,7.859999999999999
Lieven Corthouts,5,7.859999999999999
Kireet Khurana,5,7.859999999999999
Connie Field,14,7.857142857142857
Sam Dunn,9,7.855555555555556
Ranga B.S.,20,7.8549999999999995
Tim Gray,23,7.852173913043478
Alamgir Kabir,6,7.8500000000000005
Rebecca Cammisa,4,7.85
Scott Gaffney,8,7.85
Justin Mitchell,4,7.85
David Grubin,4,7.85
Paul Doyle Jr.,4,7.85
Dionis Papadhimitri,4,7.85
Paola Castillo,4,7.85
Lyudmil Kirkov,10,7.85
Narayan Ghosh Mita,8,7.85
Jon Else,4,7.85
Tasha Hubbard,4,7.85
Humayun Ahmed,8,7.85
Juris Podnieks,4,7.85
Aarun Nagar,4,7.85
Robert A. Duncan,4,7.85
Mariem Pérez Riera,4,7.85
Vladimir Prifti,4,7.85
Deborah Dickson,7,7.8428571428571425
Paul Dugdale,27,7.84074074074074
Jonathan Haswell,5,7.840000000000001
Stelios Kouloglou,5,7.840000000000001
Tofig Taghizade,13,7.838461538461539
David Lussier,8,7.8374999999999995
Kirk Fraser,3,7.833333333333333
Walter Bencini,3,7.833333333333333
Richard Todd,3,7.833333333333333
Alejandro González Salgado,3,7.833333333333333
José Ángel Bohollo,3,7.833333333333333
Frederick Tabiyus Nah IV,3,7.833333333333333
Tharun Bhascker Dhaassyam,3,7.833333333333333
Tina Viljoen,3,7.833333333333333
Gary Keys,3,7.833333333333333
Amar Sifodil,3,7.833333333333333
Ibrahim Letaïef,3,7.833333333333333
Ben Harding,3,7.833333333333333
Daniel Ferguson,3,7.833333333333333
Caroline Martel,3,7.833333333333333
Peter Care,3,7.833333333333333
Asteris Kutulas,3,7.833333333333333
Ihdar Nur,3,7.833333333333333
Jeff Cvitkovic,3,7.833333333333333
Marcel Ichac,3,7.833333333333333
Luca Scanferla,3,7.833333333333333
Alexander Grasseck,3,7.833333333333333
John Pilger,6,7.833333333333333
Stefan Corinth,3,7.833333333333333
Damian Pettigrew,3,7.833333333333333
Stoney Sharp,3,7.833333333333333
Kenyon Jigsaw Pruitt,3,7.833333333333333
Michael Cain,3,7.833333333333333
Nick Janssen,3,7.833333333333333
Lance Bird,3,7.833333333333333
Tom Volf,3,7.833333333333333
Fred Parnes,3,7.833333333333333
Prakash Janardan Pawar,3,7.833333333333333
Marius A. Markevicius,3,7.833333333333333
N. Harishchandra Rao,3,7.833333333333333
Stole Popov,6,7.833333333333333
Suneth Malinga Lokuhewa,3,7.833333333333333
Oleksandr Techynskyi,3,7.833333333333333
Matt Woodward,3,7.833333333333333
Chaim Litewski,3,7.833333333333333
Paul Bonesteel,3,7.833333333333333
Bruno Monsaingeon,3,7.833333333333333
S. Sukhdev,3,7.833333333333333
P. Ramlee,34,7.829411764705882
Nacer Khemir,7,7.828571428571428
Tony Grech-Smith,7,7.828571428571428
B. Ramakrishnaiah Panthulu,27,7.825925925925926
Satoshi Kon,4,7.825
Maasja Ooms,4,7.825
Shankar Nag,8,7.825
Sundaram Balachander,4,7.825
Jarek Kupsc,4,7.825
Xavier Baig,4,7.825
Ward Serrill,4,7.825
Tom Shepard,4,7.825
Renato Terra,4,7.825
Chandra Mudoi,4,7.825
Andrew Wall,4,7.825
Kyle Acosta,4,7.825
Sergej Kreso,4,7.825
Achim Michael Hasenberg,4,7.825
Serge Ioan Celebidachi,4,7.824999999999999
Christopher Luscombe,4,7.824999999999999
Roman Liubyi,4,7.824999999999999
Firman Syah,4,7.824999999999999
Bernard Weber,9,7.822222222222223
Cherry Duyns,5,7.82
Huseyn Seyidzadeh,5,7.82
Nicole Newnham,5,7.82
Johan Van Schaeren,5,7.82
Vulo Radev,6,7.816666666666666
Mano Khalil,6,7.816666666666666
Ellis Dungan,7,7.814285714285715
Jonathan Gruber,7,7.814285714285715
Dimitris Koutsiabasakos,7,7.814285714285715
Gregory Doran,7,7.814285714285714
Pablo Iraburu,8,7.8125
Tom Smith,8,7.8125
Christopher Kenneally,8,7.8125
Gordon Quinn,10,7.81
Samy Chouia,4,7.800000000000001
Ross MacGibbon,21,7.800000000000001
Zulkifli M. Osman,9,7.800000000000001
Andreas Wolff,4,7.800000000000001
Guido Verweyen,3,7.800000000000001
Andrew Berends,4,7.800000000000001
Wayne Kopping,4,7.800000000000001
Patrick Mark,3,7.800000000000001
Taketoshi Sado,3,7.800000000000001
Rasim Ojagov,11,7.8
Raymonde Carasco,3,7.8
Sebastiano d'Ayala Valva,3,7.8
Ohad Milstein,5,7.8
Suneel Kumar Reddy,10,7.8
Magnus Isacsson,3,7.8
Madeleine Gavin,3,7.8
Shoaib Mansoor,3,7.8
Tim Moriarty,3,7.8
Colin Jones,4,7.8
Mark Kitchell,3,7.8
Mika Ronkainen,7,7.8
Thomas Irons,3,7.8
Yeshwant Pethkar,3,7.8
Dácio Pinheiro,3,7.8
Shimit Amin,3,7.8
Kasper Bisgaard,3,7.8
Carlos Mendoza,5,7.8
James Pellerito,3,7.8
Monique Nolte,5,7.8
Darren McCullough,4,7.8
Jordi Rovira,3,7.8
Sarmad Sultan Khoosat,3,7.8
Carlos Hagerman,4,7.8
J.K. Nanda,3,7.8
Walter Heynowski,6,7.8
Thomas A. Morgan,3,7.8
Margarida Leitão,3,7.8
Cora Clifford,3,7.8
Peter Curtis Pardini,6,7.8
David Finch,5,7.8
James Leong,4,7.8
Alinda Dimitriou,4,7.8
Paula Fouce,5,7.8
Hiroshi Miyamoto,3,7.8
Anar Rzayev,3,7.8
Shahid Kazmi,5,7.8
Kamar Ahmad Simon,3,7.8
Guillaume Suon,3,7.8
Niccolò Bruna,4,7.8
Jyoti Hazra,3,7.8
Shukhrat Abbasov,4,7.8
Renée Scheltema,3,7.8
Fabio Wuytack,3,7.8
Ramesh Cheppala,3,7.8
Raj B. Shetty,3,7.8
Arief Malinmudo,3,7.8
Nicolle M. Whalen,3,7.8
Ben Sturgulewski,3,7.8
Kim Hopkins,3,7.8
Varda Bar-Kar,6,7.8
David Barba,3,7.8
Vaughan Sivell,3,7.8
Erion Bubullima,3,7.8
Nitin Kumar Gupta,3,7.8
Jean Aspen,3,7.8
Bruce Sinofsky,4,7.8
Marion Cajori,4,7.8
Tadashi Nakamura,3,7.8
Gianluca Zonta,3,7.8
Khan Ataur Rahman,6,7.8
Jed Riffe,3,7.8
Matthew Bourne,7,7.799999999999999
Janet Fraser-Crook,4,7.799999999999999
Jonathan Hock,11,7.790909090909091
Murray Lerner,10,7.790000000000001
Jim Brown,9,7.788888888888888
Go'zal Yusupova,8,7.7875
Lisandro Boccacci,8,7.7875
Julio Roman,7,7.785714285714286
Rajesh Mittal,6,7.783333333333334
Suman Maitra,6,7.783333333333334
Taieb Louhichi,6,7.783333333333334
Jahnu Barua,11,7.781818181818181
Pete Docter,5,7.779999999999999
Omar Khlifi,5,7.779999999999999
Hervé Joseph Lebrun,5,7.779999999999999
Seung-jun Yi,5,7.779999999999999
Paul Sng,5,7.779999999999999
Raju Parsekar,5,7.779999999999999
Stavros Psyllakis,9,7.777777777777778
Ernesto Rodrigues,4,7.775
Kasimir Burgess,4,7.775
Valerie Red-Horse,4,7.775
Stephanie Black,4,7.775
Daniel Abma,4,7.775
César Meneghetti,4,7.775
Dilip Roy,4,7.775
Moez Kamoun,4,7.775
Chandra Pant,4,7.775
Giangiacomo de Stefano,4,7.775
Don Carr,8,7.775
Eugenio Puppo,4,7.775
John Paskievich,4,7.775
Héctor Muniente,4,7.775
Alberto Meroni,4,7.775
Alex Holmes,4,7.775
Lynn-Maree Milburn,4,7.775
Neil Hollander,4,7.775
Barry Stevens,4,7.775
Adam Curtis,4,7.7749999999999995
Narugopal Mandal,4,7.7749999999999995
Sam Wrench,10,7.7700000000000005
Marco Romano,22,7.7681818181818185
Janice Sutherland,3,7.766666666666667
Hugh Munro Neely,3,7.766666666666667
Paul Toogood,3,7.766666666666667
Jeff Silva,3,7.766666666666667
Natalia Armienta,3,7.766666666666667
Taranjiet Singh Namdhari,3,7.766666666666667
Phanindra Narsetti,3,7.766666666666667
Alexandre Chartrand,3,7.766666666666667
Callum Macrae,3,7.766666666666667
Sedrick Savoy,3,7.766666666666667
Alexandra Gulea,3,7.766666666666667
Judyta Fibiger,3,7.766666666666667
Alexis Krasilovsky,3,7.766666666666667
Mike Majoros,3,7.766666666666667
Yogesh Bhosale,3,7.766666666666667
Sean Menard,3,7.766666666666667
Owen Alik Shahadah,3,7.766666666666667
Josiah Kibira,3,7.766666666666667
Raymundo Gleyzer,3,7.766666666666667
David Dawkins,3,7.766666666666667
Craig Saddlemire,3,7.766666666666667
Fabiano de Souza,3,7.766666666666667
Jen Marlowe,3,7.766666666666667
Quentin Tarantino,15,7.766666666666667
Angela Zoé,3,7.766666666666667
Gary Conklin,3,7.766666666666667
Keith Farrell,3,7.766666666666667
Gudavalli Ramabrahmam,3,7.766666666666667
Adam Irving,3,7.766666666666667
Brad Newland,3,7.766666666666667
Toby Trackman,3,7.766666666666667
Kevin Kerwin,3,7.766666666666667
Even Sigstad,3,7.766666666666667
Serge Giguère,6,7.766666666666667
Kôdai Kakimoto,3,7.766666666666667
Bipin Nadkarni,3,7.766666666666667
Gyula Gulyás,6,7.766666666666667
Jaan Stevens,3,7.766666666666667
M.A. Rahim,3,7.766666666666667
Steve Boettcher,3,7.766666666666667
Richard Desjardins,3,7.766666666666666
Raj Rachakonda,3,7.766666666666666
Maple Razsa,3,7.766666666666666
Hicham El Jebbari,3,7.766666666666666
Mark Dowie,6,7.766666666666666
Armands Zacs,3,7.766666666666666
Alexa Oona Schulz,3,7.766666666666666
David Novack,3,7.766666666666666
Greg Cruttwell,3,7.766666666666666
Robert Monderie,3,7.766666666666666
Marcelo Felipe Sampaio,3,7.766666666666666
William Craft,3,7.766666666666666
Hristos Karakepelis,3,7.766666666666666
Andrea Kalin,8,7.7625
René Fortunato,8,7.762499999999999
Charlotte Zwerin,5,7.76
Ermalo Magradze,5,7.76
Chris Eneaji Eneng,5,7.76
Stan Neumann,5,7.76
Ramu Kariat,5,7.76
Bijoy Bose,7,7.757142857142858
Goderdzi Chokheli,7,7.757142857142857
Martyn Park,7,7.757142857142857
William Higgins,24,7.754166666666666
Yatrik,6,7.75
Prashanth Neel,4,7.75
Dennis Marasigan,4,7.75
Tommy Gulliksen,4,7.75
JR,4,7.75
Taras Tomenko,4,7.75
Mari Selvaraj,4,7.75
Gabriel Clarke,6,7.75
Luigi Maria Perotti,4,7.75
Keith Boynton,4,7.75
Ramineedu Gutha,4,7.75
Nino Kirtadze,6,7.75
Nagraj Manjule,4,7.75
Blake Eckard,4,7.75
Nejc Gazvoda,4,7.75
Gábor Zsigmond Papp,12,7.75
Raja Nene,4,7.75
Melis Abzalov,4,7.75
Pavol Barabas,18,7.7444444444444445
Kelly Weaver,7,7.742857142857143
Sudhanshu Sahu,19,7.742105263157894
Caio Cavechini,5,7.74
Peter W. Kunhardt,5,7.74
Diogo Varela Silva,5,7.74
Stephen Wallace Pruitt,5,7.74
Saul Landau,5,7.739999999999999
John Watson,8,7.7375
Deepak Nair,8,7.7375
Mark Christopher Lee,8,7.7375
Girish Kasaravalli,17,7.735294117647059
Zeke Piestrup,3,7.733333333333334
Giriraj Kaushalya,3,7.733333333333334
Yôichi Fujita,3,7.733333333333334
Henning Lohner,3,7.733333333333334
Susanne Brandstätter,3,7.733333333333334
Andrew Sandler,3,7.733333333333334
Andy Brown,3,7.733333333333334
Prashant Vilankar,3,7.733333333333334
Conrado Conde,3,7.733333333333334
Marc Décosterd,3,7.733333333333334
Christopher Jason Bell,3,7.733333333333334
Samuel L. Pierce,3,7.733333333333333
Eduardo Lucatero,3,7.733333333333333
David Terry Fine,3,7.733333333333333
Shalahuddin Siregar,3,7.733333333333333
Marah Strauch,3,7.733333333333333
Ernesto Cabellos,3,7.733333333333333
Ricardo Preve,3,7.733333333333333
Thomas Freeman Jr.,3,7.733333333333333
Daan Veldhuizen,3,7.733333333333333
Maureen Judge,6,7.733333333333333
Gelu Radu,3,7.733333333333333
Polly Watkins,3,7.733333333333333
André Singer,3,7.733333333333333
Augusto Contento,6,7.733333333333333
Andrew Jarecki,3,7.733333333333333
Stefano Lorenzi,3,7.733333333333333
Andrey Osipov,3,7.733333333333333
Peter H. Hunt,3,7.733333333333333
Silvino Santos,3,7.733333333333333
Jerry O. Tirazona,3,7.733333333333333
Johan Söderberg,3,7.733333333333333
George Michael,3,7.733333333333333
Deborah Riley Draper,3,7.733333333333333
Sharon Yaish,3,7.733333333333333
John Lawlor,3,7.733333333333333
Marc-Aurèle Vecchione,3,7.733333333333333
Jenifer McShane,3,7.733333333333333
Jennifer Tiexiera,3,7.733333333333333
Sasha Waters,3,7.733333333333333
James Colquhoun,3,7.733333333333333
David Dworsky,3,7.733333333333333
Barbara Behr,3,7.733333333333333
Shlomi Eldar,3,7.733333333333333
Boris Mitic,3,7.733333333333333
Kenja Chethan Kumar,3,7.733333333333333
Uli Stelzner,3,7.733333333333333
Elaine Epstein,3,7.733333333333333
Dennis K. Smith,3,7.733333333333333
Dan Habib,3,7.733333333333333
Patrick Stark,3,7.733333333333333
Lucas Sabean,3,7.733333333333333
Bobbito Garcia,3,7.733333333333333
Dennis Wells,3,7.733333333333333
Marq Evans,3,7.733333333333333
Cleisson Vidal,3,7.733333333333333
Britta Wauer,3,7.733333333333333
Kiyoshi Egami,3,7.733333333333333
Mohamed Damak,3,7.733333333333333
Daisy-May Hudson,3,7.733333333333333
Jan Jaap Kuiper,3,7.733333333333333
D.P. Carlson,3,7.733333333333333
Fiona Cochrane,3,7.733333333333333
Laura Naylor,3,7.733333333333333
Carles Prats,9,7.7333333333333325
Stanley Kubrick,13,7.730769230769231
Josh Lowell,18,7.727777777777778
Thom Zimny,11,7.7272727272727275
Ajoy Kar,19,7.726315789473685
Tim Ford,4,7.7250000000000005
Daniel B. Levin,4,7.7250000000000005
Deann Borshay,4,7.7250000000000005
Gyanendra Bahadur Deuja,4,7.725
David Dellecese,4,7.725
Simone Isola,4,7.725
Zdenko Jurilj,4,7.725
Walon Green,4,7.725
Takashi Ôtsuka,4,7.725
Fabien Greenberg,4,7.725
Lorenzo Hagerman,4,7.725
Dharmasiri Bandaranayake,4,7.725
Nana Harada,4,7.725
Bård Kjøge Rønning,4,7.725
Paul Devlin,4,7.725
Kevin Schreck,4,7.725
Laura Waters Hinson,4,7.725
Tim Van Someren,19,7.7210526315789485
Yuriy Khashchevatskiy,5,7.720000000000001
Nicolás de Jesús,5,7.720000000000001
Ravi Basrur,5,7.720000000000001
Sanjiv Jaiswal,5,7.720000000000001
Danny O'Dwyer,5,7.720000000000001
Paul Taublieb,6,7.716666666666666
Bonni Cohen,6,7.716666666666666
George Butler,7,7.714285714285714
Eduardo Coutinho,19,7.7105263157894735
Tarun Majumdar,39,7.707692307692308
Edwin Brienen,16,7.70625
Deborah Cardona,5,7.7
Antonio de Santos,3,7.7
Gautam Joglekar,3,7.7
Santosh Kumar,3,7.7
Katinka Heyns,4,7.7
Ismet Sijarina,3,7.7
Noura Kevorkian,3,7.7
Nettie Wild,4,7.7
Yael Melamede,3,7.7
Sergey Nurmamed,7,7.7
Domi Cutrona,3,7.7
Marcia Jarmel,3,7.7
Marco Abujamra,5,7.7
Sami Khan,3,7.7
Weijun Chen,6,7.7
Larissa Behrendt,4,7.7
Gul Bahar Singh,3,7.7
Yuliia Hontaruk,3,7.7
Eyal Sivan,7,7.7
David Teague,3,7.7
Leslie Streit,3,7.7
Suryakant Tyagi,3,7.7
Christian D. Bruun,3,7.7
Martin McDonagh,4,7.7
Masha Novikova,4,7.7
Hetty Naaijkens-Retel Helmrich,5,7.7
Rafael Marziano Tinoco,3,7.7
Anil Saini,3,7.7
Bernard MacMahon,4,7.7
Christos Ketikidis,3,7.7
Hind Meddeb,4,7.7
Eric Bednarski,4,7.7
Vagif Mustafayev,6,7.7
Tyler James Ask,3,7.7
Boris Lehman,11,7.7
Bady Minck,4,7.7
Carlos Juliano Barros,5,7.7
Laurel Spellman Smith,3,7.7
Sheetal Shah,3,7.7
Rosa Friedrich,3,7.7
Christian von Brockhausen,3,7.7
Golan Rise,3,7.7
Leo van Maaren,3,7.7
S. Leo Chiang,6,7.7
Sonia Herman Dolz,5,7.7
Stacy Peralta,5,7.7
Dani Thompson,3,7.7
Ky Dickens,5,7.7
Hugo Niebeling,3,7.7
Eric Michael Schrader,3,7.7
Shahin Sumon,3,7.7
Patrick Daly,3,7.7
Ivan Sautkin,4,7.7
Rezo Chkheidze,10,7.7
Mark Achbar,3,7.7
Vishal Vada Vala,4,7.7
Katy Ndiaye,3,7.7
Antoni Cimolino,3,7.7
Scott Petersen,4,7.7
Martin Witz,4,7.7
Carl Leblanc,4,7.7
Brendan Boogie,3,7.7
Rodrigo Ruiz Patterson,3,7.7
Leigh Brooks,3,7.7
Rúben Ferreira,5,7.7
Aurélio Michiles,3,7.7
Aghora Vidya,3,7.7
Ruby Yang,4,7.7
Carolyn Jones,3,7.7
Manju Borah,3,7.7
Cho Ramaswamy,3,7.7
Stijn Bouma,3,7.7
Ken Schneider,3,7.7
Anupam Sharma,3,7.7
Peter Jackson,15,7.7
Tony Sands,3,7.7
Connie Littlefield,3,7.7
Ronit Kertsner,4,7.7
Sophie Robinson,3,7.7
Davin Jeayes,3,7.7
Ana Sofia Joanes,3,7.7
Amarjeet,4,7.7
Paul Rigter,3,7.7
Vasudevan Sanal,3,7.7
Arturo Pérez Torres,4,7.7
Jamie Lloyd,3,7.7
Al Reinert,3,7.7
Ravjagiin Dorjpalam,3,7.7
Jack Kohler,3,7.7
Olesya Morgunets,4,7.699999999999999
Richard Ladkani,4,7.699999999999999
Leonid Bykov,3,7.699999999999999
